"id","title","author","publisher","price","availability","genre","createdAt","updatedAt","imageUrl"
120,"Angels &amp; Demons","Dan Brown","Pocket Star","29.99",10,"General","2025-09-08T08:05:13.692Z","2025-09-08T08:05:13.692Z","http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg"
121,"The Deal","Joe Hutsko","Tor Books (Mm)","29.99",10,"General","2025-09-08T08:05:13.697Z","2025-09-08T08:05:13.697Z","http://images.amazon.com/images/P/0812575954.01.LZZZZZZZ.jpg"
122,"All He Ever Wanted: A Novel","Anita Shreve","Back Bay Books","29.99",10,"General","2025-09-08T08:05:13.700Z","2025-09-08T08:05:13.700Z","http://images.amazon.com/images/P/0316735736.01.LZZZZZZZ.jpg"
123,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder","Ann Rule","Pocket","29.99",10,"General","2025-09-08T08:05:13.702Z","2025-09-08T08:05:13.702Z","http://images.amazon.com/images/P/0743439740.01.LZZZZZZZ.jpg"
124,"If I Ever Get Back to Georgia, I'm Gonna Nail My Feet to the Ground","LEWIS GRIZZARD","Ballantine Books","29.99",10,"General","2025-09-08T08:05:13.705Z","2025-09-08T08:05:13.705Z","http://images.amazon.com/images/P/0345372700.01.LZZZZZZZ.jpg"
125,"The Mosquito Coast","Paul Theroux","Harper Mass Market Paperbacks (Mm)","29.99",10,"General","2025-09-08T08:05:13.708Z","2025-09-08T08:05:13.708Z","http://images.amazon.com/images/P/0380619458.01.LZZZZZZZ.jpg"
126,"If Love Were Oil, I'd Be About a Quart Low","Lewis Grizzard","Warner Books (Mm)","29.99",10,"General","2025-09-08T08:05:13.711Z","2025-09-08T08:05:13.711Z","http://images.amazon.com/images/P/0446325805.01.LZZZZZZZ.jpg"
127,"Goodbye, My Little Ones: The True Story of a Murderous Mother and Five Innocent Victims","Charles Hickey","Onyx Books","29.99",10,"General","2025-09-08T08:05:13.714Z","2025-09-08T08:05:13.714Z","http://images.amazon.com/images/P/0451406923.01.LZZZZZZZ.jpg"
128,"The Girl Who Loved Tom Gordon","Stephen King","Pocket","29.99",10,"General","2025-09-08T08:05:13.718Z","2025-09-08T08:05:13.718Z","http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg"
129,"Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions","Ben Mezrich","Free Press","29.99",10,"General","2025-09-08T08:05:13.721Z","2025-09-08T08:05:13.721Z","http://images.amazon.com/images/P/0743249992.01.LZZZZZZZ.jpg"
130,"The Oneprince (The Redaemian Chronicles, Book 1)","Bill Hand","Thomas Nelson Inc","29.99",10,"General","2025-09-08T08:05:13.725Z","2025-09-08T08:05:13.725Z","http://images.amazon.com/images/P/0840734530.01.LZZZZZZZ.jpg"
131,"The Sum of All Fears","Tom Clancy","Berkley Publishing Group","29.99",10,"General","2025-09-08T08:05:13.728Z","2025-09-08T08:05:13.728Z","http://images.amazon.com/images/P/0425184226.01.LZZZZZZZ.jpg"
132,"Care Packages : Letters to Christopher Reeve from Strangers and Other Friends","DANA REEVE","Random House","29.99",10,"General","2025-09-08T08:05:13.731Z","2025-09-08T08:05:13.731Z","http://images.amazon.com/images/P/0375500766.01.LZZZZZZZ.jpg"
133,"O Deus Das Pequenas Coisas","Roy","Edicoes Asa","29.99",10,"General","2025-09-08T08:05:13.733Z","2025-09-08T08:05:13.733Z","http://images.amazon.com/images/P/9724119378.01.LZZZZZZZ.jpg"
134,"Lady in Green/Minor Indiscretions (Signet Regency Romance)","Barbara Metzger","Signet Book","29.99",10,"General","2025-09-08T08:05:13.736Z","2025-09-08T08:05:13.736Z","http://images.amazon.com/images/P/0451205197.01.LZZZZZZZ.jpg"
135,"One Hundred Years of Solitude","Gabriel Garcia Marquez","Perennial","29.99",10,"General","2025-09-08T08:05:13.738Z","2025-09-08T08:05:13.738Z","http://images.amazon.com/images/P/0060929790.01.LZZZZZZZ.jpg"
136,"Little Altars Everywhere: A Novel","Rebecca Wells","Perennial","29.99",10,"General","2025-09-08T08:05:13.741Z","2025-09-08T08:05:13.741Z","http://images.amazon.com/images/P/0060976845.01.LZZZZZZZ.jpg"
137,"Coyote Waits (Joe Leaphorn/Jim Chee Novels)","Tony Hillerman","HarperTorch","29.99",10,"General","2025-09-08T08:05:13.744Z","2025-09-08T08:05:13.744Z","http://images.amazon.com/images/P/0061099325.01.LZZZZZZZ.jpg"
138,"Before I Say Good-Bye","Mary Higgins Clark","Pocket","29.99",10,"General","2025-09-08T08:05:13.747Z","2025-09-08T08:05:13.747Z","http://images.amazon.com/images/P/0671004573.01.LZZZZZZZ.jpg"
139,"Slow Waltz in Cedar Bend","Robert James Waller","Warner Books","29.99",10,"General","2025-09-08T08:05:13.749Z","2025-09-08T08:05:13.749Z","http://images.amazon.com/images/P/0446601640.01.LZZZZZZZ.jpg"
140,"Twenty Minute Retreats: Revive Your Spirits in Just Minutes a Day (A Pan Self-discovery Title)","Rachel Harris","Pan Macmillan","29.99",10,"General","2025-09-08T08:05:13.752Z","2025-09-08T08:05:13.752Z","http://images.amazon.com/images/P/0330484516.01.LZZZZZZZ.jpg"
141,"Atonement : A Novel","IAN MCEWAN","Anchor","29.99",10,"General","2025-09-08T08:05:13.754Z","2025-09-08T08:05:13.754Z","http://images.amazon.com/images/P/038572179X.01.LZZZZZZZ.jpg"
142,"Next: The Future Just Happened","Michael Lewis","W.W. Norton &amp; Company","29.99",10,"General","2025-09-08T08:05:13.757Z","2025-09-08T08:05:13.757Z","http://images.amazon.com/images/P/0393020371.01.LZZZZZZZ.jpg"
143,"The Angelic Darkness","Richard Zimler","Arcadia Books","29.99",10,"General","2025-09-08T08:05:13.759Z","2025-09-08T08:05:13.759Z","http://images.amazon.com/images/P/1900850303.01.LZZZZZZZ.jpg"
144,"The Soulbane Stratagem","Norman Jetmundsen","John Hunt Publishing, Ltd.","29.99",10,"General","2025-09-08T08:05:13.762Z","2025-09-08T08:05:13.762Z","http://images.amazon.com/images/P/1903019699.01.LZZZZZZZ.jpg"
145,"Gangster","Lorenzo Carcaterra","Fawcett Books","29.99",10,"General","2025-09-08T08:05:13.765Z","2025-09-08T08:05:13.765Z","http://images.amazon.com/images/P/0345425294.01.LZZZZZZZ.jpg"
146,"Hush","Anne Frasier","Onyx Books","29.99",10,"General","2025-09-08T08:05:13.767Z","2025-09-08T08:05:13.767Z","http://images.amazon.com/images/P/0451410319.01.LZZZZZZZ.jpg"
147,"Whisper of Evil (Hooper, Kay. Evil Trilogy.)","Kay Hooper","Bantam Books","29.99",10,"General","2025-09-08T08:05:13.770Z","2025-09-08T08:05:13.770Z","http://images.amazon.com/images/P/0553583468.01.LZZZZZZZ.jpg"
148,"Temor y Temblor","Soren Kierkegaard","Alianza","29.99",10,"General","2025-09-08T08:05:13.773Z","2025-09-08T08:05:13.773Z","http://images.amazon.com/images/P/8420639133.01.LZZZZZZZ.jpg"
149,"Estudios sobre el amor","Jose Ortega Y Gaset","Downtown Book Center","29.99",10,"General","2025-09-08T08:05:13.776Z","2025-09-08T08:05:13.776Z","http://images.amazon.com/images/P/8476409419.01.LZZZZZZZ.jpg"
150,"Rebecca","Daphne Du Maurier","Avon","29.99",10,"General","2025-09-08T08:05:13.779Z","2025-09-08T08:05:13.779Z","http://images.amazon.com/images/P/0380778556.01.LZZZZZZZ.jpg"
151,"Scarlet Letter","Nathaniel Hawthorne","Signet Book","29.99",10,"General","2025-09-08T08:05:13.781Z","2025-09-08T08:05:13.781Z","http://images.amazon.com/images/P/0451525221.01.LZZZZZZZ.jpg"
152,"Keep It Simple: And Get More Out of Life","Nick Page","Trafalgar Square","29.99",10,"General","2025-09-08T08:05:13.784Z","2025-09-08T08:05:13.784Z","http://images.amazon.com/images/P/0002740230.01.LZZZZZZZ.jpg"
153,"Diary of a Mad Mom-To-Be","Laura Wolf","Delta","29.99",10,"General","2025-09-08T08:05:13.787Z","2025-09-08T08:05:13.787Z","http://images.amazon.com/images/P/0385336772.01.LZZZZZZZ.jpg"
154,"Locked in Time (Laurel Leaf Books)","LOIS DUNCAN","Laure Leaf","29.99",10,"General","2025-09-08T08:05:13.789Z","2025-09-08T08:05:13.789Z","http://images.amazon.com/images/P/0440949424.01.LZZZZZZZ.jpg"
155,"Contact","Susan Grant","Love Spell","29.99",10,"General","2025-09-08T08:05:13.792Z","2025-09-08T08:05:13.792Z","http://images.amazon.com/images/P/0505524996.01.LZZZZZZZ.jpg"
156,"The Brimstone Wedding","Barbara Vine","Penguin Books Ltd","29.99",10,"General","2025-09-08T08:05:13.795Z","2025-09-08T08:05:13.795Z","http://images.amazon.com/images/P/0140252800.01.LZZZZZZZ.jpg"
157,"The Catswold Portal","Shirley Rousseau Murphy","Roc","29.99",10,"General","2025-09-08T08:05:13.798Z","2025-09-08T08:05:13.798Z","http://images.amazon.com/images/P/0451452755.01.LZZZZZZZ.jpg"
158,"Through Wolf's Eyes (Wolf)","Jane Lindskold","Tor Fantasy","29.99",10,"General","2025-09-08T08:05:13.801Z","2025-09-08T08:05:13.801Z","http://images.amazon.com/images/P/0812575482.01.LZZZZZZZ.jpg"
159,"Puerto Vallarta Squeeze","Robert James Waller","Warner Books","29.99",10,"General","2025-09-08T08:05:13.805Z","2025-09-08T08:05:13.805Z","http://images.amazon.com/images/P/044651747X.01.LZZZZZZZ.jpg"
160,"Tree Grows In Brooklyn","Betty Smith","Harpercollins Publisher","29.99",10,"General","2025-09-08T08:05:13.809Z","2025-09-08T08:05:13.809Z","http://images.amazon.com/images/P/0060801263.01.LZZZZZZZ.jpg"
161,"Cybill Disobedience: How I Survived Beauty Pageants, Elvis, Sex, Bruce Willis, Lies, Marriage, Motherhood, Hollywood, and the Irrepressible Urge to Say What I Think","Cybill Shepherd","Avon Books","29.99",10,"General","2025-09-08T08:05:13.813Z","2025-09-08T08:05:13.813Z","http://images.amazon.com/images/P/0061030147.01.LZZZZZZZ.jpg"
162,"Snow Angels","Stewart O'Nan","Penguin Books","29.99",10,"General","2025-09-08T08:05:13.819Z","2025-09-08T08:05:13.819Z","http://images.amazon.com/images/P/0140250964.01.LZZZZZZZ.jpg"
163,"Wish You Well","David Baldacci","Warner Books","29.99",10,"General","2025-09-08T08:05:13.825Z","2025-09-08T08:05:13.825Z","http://images.amazon.com/images/P/0446527165.01.LZZZZZZZ.jpg"
164,"The Hitchhiker's Guide to the Galaxy","Douglas Adams","Pocket","29.99",10,"General","2025-09-08T08:05:13.830Z","2025-09-08T08:05:13.830Z","http://images.amazon.com/images/P/0671461494.01.LZZZZZZZ.jpg"
165,"Crow Lake (Today Show Book Club #7)","Mary Lawson","Delta","29.99",10,"General","2025-09-08T08:05:13.834Z","2025-09-08T08:05:13.834Z","http://images.amazon.com/images/P/0385337639.01.LZZZZZZZ.jpg"
166,"My Antonia","Willa Cather","Mariner Books","29.99",10,"General","2025-09-08T08:05:13.840Z","2025-09-08T08:05:13.840Z","http://images.amazon.com/images/P/039575514X.01.LZZZZZZZ.jpg"
167,"Pen Pals","Olivia Goldsmith","Signet Book","29.99",10,"General","2025-09-08T08:05:13.844Z","2025-09-08T08:05:13.844Z","http://images.amazon.com/images/P/0451206673.01.LZZZZZZZ.jpg"
168,"Bridget Jones's Diary","Helen Fielding","Picador (UK)","29.99",10,"General","2025-09-08T08:05:13.847Z","2025-09-08T08:05:13.847Z","http://images.amazon.com/images/P/0330332775.01.LZZZZZZZ.jpg"
169,"Pride and Prejudice (Dover Thrift Editions)","Jane Austen","Dover Publications","29.99",10,"General","2025-09-08T08:05:13.851Z","2025-09-08T08:05:13.851Z","http://images.amazon.com/images/P/0486284735.01.LZZZZZZZ.jpg"
170,"EYE ON CRIME: HARDY BOYS #153","Franklin W. Dixon","Aladdin","29.99",10,"General","2025-09-08T08:05:13.855Z","2025-09-08T08:05:13.855Z","http://images.amazon.com/images/P/0671021745.01.LZZZZZZZ.jpg"
171,"Skin And Bones","Franklin W. Dixon","Aladdin","29.99",10,"General","2025-09-08T08:05:13.858Z","2025-09-08T08:05:13.858Z","http://images.amazon.com/images/P/0671047612.01.LZZZZZZZ.jpg"
172,"LAW OF THE JUNGLE (HARDY BOYS CASE FILE 105) : LAW OF THE JUNGLE (Hardy Boys, The)","Franklin W. Dixon","Simon Pulse","29.99",10,"General","2025-09-08T08:05:13.862Z","2025-09-08T08:05:13.862Z","http://images.amazon.com/images/P/0671504282.01.LZZZZZZZ.jpg"
173,"The Cat Who Came to Breakfast (Cat Who... (Hardcover))","Lilian Jackson Braun","Putnam Pub Group","29.99",10,"General","2025-09-08T08:05:13.866Z","2025-09-08T08:05:13.866Z","http://images.amazon.com/images/P/0399138684.01.LZZZZZZZ.jpg"
174,"If Singleness Is a Gift, What's the Return Policy?","Holly Virden","Nelson Books","29.99",10,"General","2025-09-08T08:05:13.869Z","2025-09-08T08:05:13.869Z","http://images.amazon.com/images/P/0785263292.01.LZZZZZZZ.jpg"
175,"Always Daddy's Girl: Understanding Your Father's Impact on Who You Are","H. Norman Wright","Regal Books","29.99",10,"General","2025-09-08T08:05:13.872Z","2025-09-08T08:05:13.872Z","http://images.amazon.com/images/P/0830714014.01.LZZZZZZZ.jpg"
176,"Night Mare (Xanth Novels (Paperback))","Piers Anthony","Del Rey Books","29.99",10,"General","2025-09-08T08:05:13.875Z","2025-09-08T08:05:13.875Z","http://images.amazon.com/images/P/0345354931.01.LZZZZZZZ.jpg"
177,"The Martian Chronicles","RAY BRADBURY","Spectra","29.99",10,"General","2025-09-08T08:05:13.879Z","2025-09-08T08:05:13.879Z","http://images.amazon.com/images/P/0553278223.01.LZZZZZZZ.jpg"
178,"Kabale Und Liebe","Schiller","Philipp Reclam, Jun Verlag GmbH","29.99",10,"General","2025-09-08T08:05:13.882Z","2025-09-08T08:05:13.882Z","http://images.amazon.com/images/P/3150000335.01.LZZZZZZZ.jpg"
179,"Der illustrierte Mann. Erz�?¤hlungen.","Ray Bradbury","Diogenes","29.99",10,"General","2025-09-08T08:05:13.885Z","2025-09-08T08:05:13.885Z","http://images.amazon.com/images/P/3257203659.01.LZZZZZZZ.jpg"
180,"Der K�?¶nig in Gelb.","Raymond Chandler","Diogenes Verlag","29.99",10,"General","2025-09-08T08:05:13.889Z","2025-09-08T08:05:13.889Z","http://images.amazon.com/images/P/3257207522.01.LZZZZZZZ.jpg"
181,"Fahrenheit 451","Ray Bradbury","Distribooks Inc","29.99",10,"General","2025-09-08T08:05:13.893Z","2025-09-08T08:05:13.893Z","http://images.amazon.com/images/P/3257208626.01.LZZZZZZZ.jpg"
182,"Die Mars- Chroniken. Roman in Erz�?¤hlungen.","Ray Bradbury","Diogenes Verlag","29.99",10,"General","2025-09-08T08:05:13.896Z","2025-09-08T08:05:13.896Z","http://images.amazon.com/images/P/3257208634.01.LZZZZZZZ.jpg"
183,"Das B�?¶se kommt auf leisen Sohlen.","Ray Bradbury","Diogenes","29.99",10,"General","2025-09-08T08:05:13.899Z","2025-09-08T08:05:13.899Z","http://images.amazon.com/images/P/3257208669.01.LZZZZZZZ.jpg"
184,"L�?¶wenzahnwein. Roman.","Ray Bradbury","Diogenes Verlag","29.99",10,"General","2025-09-08T08:05:13.903Z","2025-09-08T08:05:13.903Z","http://images.amazon.com/images/P/3257210450.01.LZZZZZZZ.jpg"
185,"Das Kind von morgen. Erz�?¤hlungen.","Ray Bradbury","Diogenes Verlag","29.99",10,"General","2025-09-08T08:05:13.907Z","2025-09-08T08:05:13.907Z","http://images.amazon.com/images/P/3257212054.01.LZZZZZZZ.jpg"
186,"Die Mechanismen der Freude. Erz�?¤hlungen.","Ray Bradbury","Diogenes Verlag","29.99",10,"General","2025-09-08T08:05:13.910Z","2025-09-08T08:05:13.910Z","http://images.amazon.com/images/P/3257212429.01.LZZZZZZZ.jpg"
187,"Familientreffen. Erz�?¤hlungen.","Ray Bradbury","Diogenes Verlag","29.99",10,"General","2025-09-08T08:05:13.914Z","2025-09-08T08:05:13.914Z","http://images.amazon.com/images/P/3257214154.01.LZZZZZZZ.jpg"
188,"Der Tod kommt schnell in Mexico. Erz�?¤hlungen.","Ray Bradbury","Diogenes Verlag","29.99",10,"General","2025-09-08T08:05:13.918Z","2025-09-08T08:05:13.918Z","http://images.amazon.com/images/P/3257216416.01.LZZZZZZZ.jpg"
189,"Veronika Deschliesst Zu Sterben / Vernika Decides to Die","Paolo Coelho","Distribooks","29.99",10,"General","2025-09-08T08:05:13.922Z","2025-09-08T08:05:13.922Z","http://images.amazon.com/images/P/3257233051.01.LZZZZZZZ.jpg"
190,"Die Liebe in Den Zelten","Gabriel Garcia Marquez","Deutscher Taschenbuch Verlag (DTV)","29.99",10,"General","2025-09-08T08:05:13.931Z","2025-09-08T08:05:13.931Z","http://images.amazon.com/images/P/342311360X.01.LZZZZZZZ.jpg"
191,"Die Klone der Joanna May. Roman.","Fay Weldon","Dtv","29.99",10,"General","2025-09-08T08:05:13.936Z","2025-09-08T08:05:13.936Z","http://images.amazon.com/images/P/3423116714.01.LZZZZZZZ.jpg"
192,"Ist mein Hintern wirklich so dick? Tagebuch einer empfindsamen Frau.","Arabella Weir","Dtv","29.99",10,"General","2025-09-08T08:05:13.939Z","2025-09-08T08:05:13.939Z","http://images.amazon.com/images/P/3423241489.01.LZZZZZZZ.jpg"
193,"Haifischfrauen.","Kiana Davenport","Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.","29.99",10,"General","2025-09-08T08:05:13.943Z","2025-09-08T08:05:13.943Z","http://images.amazon.com/images/P/3426605686.01.LZZZZZZZ.jpg"
194,"Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.","Sue Townsend","Heyne","29.99",10,"General","2025-09-08T08:05:13.947Z","2025-09-08T08:05:13.947Z","http://images.amazon.com/images/P/3453212150.01.LZZZZZZZ.jpg"
195,"Schwarzer Tee mit drei Stück Zucker","Renan Demirkan","Kiepenheuer &amp; Witsch","29.99",10,"General","2025-09-08T08:05:13.950Z","2025-09-08T08:05:13.950Z","http://images.amazon.com/images/P/3462021095.01.LZZZZZZZ.jpg"
196,"Quersch�?¼sse - Downsize This!","Michael Moore","Piper","29.99",10,"General","2025-09-08T08:05:13.953Z","2025-09-08T08:05:13.953Z","http://images.amazon.com/images/P/3492045642.01.LZZZZZZZ.jpg"
197,"Die Korrekturen.","Jonathan Franzen","Rowohlt, Reinbek","29.99",10,"General","2025-09-08T08:05:13.955Z","2025-09-08T08:05:13.955Z","http://images.amazon.com/images/P/3498020862.01.LZZZZZZZ.jpg"
198,"Neun Erz�?¤hlungen.","Jerome D. Salinger","Rowohlt Tb.","29.99",10,"General","2025-09-08T08:05:13.959Z","2025-09-08T08:05:13.959Z","http://images.amazon.com/images/P/3499110695.01.LZZZZZZZ.jpg"
199,"Hebt den Dachbalken hoch, Zimmerleute / Seymour wird vorgestellt.","Jerome D. Salinger","Rowohlt Tb.","29.99",10,"General","2025-09-08T08:05:13.963Z","2025-09-08T08:05:13.963Z","http://images.amazon.com/images/P/3499151502.01.LZZZZZZZ.jpg"
200,"Ulysses (�?�?bersetzg. Wollschl�?¤ger). ( Neue Folge, 100).","James Joyce","Suhrkamp","29.99",10,"General","2025-09-08T08:05:13.966Z","2025-09-08T08:05:13.966Z","http://images.amazon.com/images/P/3518111000.01.LZZZZZZZ.jpg"
201,"Eine ganz normale Aff�?¤re.","Joanna Trollope","Ullstein Tb","29.99",10,"General","2025-09-08T08:05:13.968Z","2025-09-08T08:05:13.968Z","http://images.amazon.com/images/P/3548254268.01.LZZZZZZZ.jpg"
202,"Das Intimleben des Adrian Mole, 13 3/4 Jahre. cbt. ( Ab 14 J.).","Sue Townsend","Bertelsmann, M�?¼nchen","29.99",10,"General","2025-09-08T08:05:13.971Z","2025-09-08T08:05:13.971Z","http://images.amazon.com/images/P/3570300099.01.LZZZZZZZ.jpg"
203,"Das Buch der l�?¤cherlichen Liebe.","Milan Kundera","Fischer (Tb.), Frankfurt","29.99",10,"General","2025-09-08T08:05:13.974Z","2025-09-08T08:05:13.974Z","http://images.amazon.com/images/P/3596292646.01.LZZZZZZZ.jpg"
204,"The God of Small Things","Arundhati Roy","Perennial","29.99",10,"General","2025-09-08T08:05:13.977Z","2025-09-08T08:05:13.977Z","http://images.amazon.com/images/P/0060977493.01.LZZZZZZZ.jpg"
205,"The James Dean Affair: A Neil Gulliver &amp; Stevie Marriner Novel","Robert S. Levinson","St Martins Pr","29.99",10,"General","2025-09-08T08:05:13.980Z","2025-09-08T08:05:13.980Z","http://images.amazon.com/images/P/0312872682.01.LZZZZZZZ.jpg"
206,"The Big Bad Wolf: A Novel","James Patterson","Little, Brown","29.99",10,"General","2025-09-08T08:05:13.983Z","2025-09-08T08:05:13.983Z","http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg"
207,"Four Blind Mice","James Patterson","Little, Brown","29.99",10,"General","2025-09-08T08:05:13.986Z","2025-09-08T08:05:13.986Z","http://images.amazon.com/images/P/0316693006.01.LZZZZZZZ.jpg"
208,"Private Screening","Richard North Patterson","Ballantine Books","29.99",10,"General","2025-09-08T08:05:13.989Z","2025-09-08T08:05:13.989Z","http://images.amazon.com/images/P/0345311396.01.LZZZZZZZ.jpg"
209,"Congo","Michael Crichton","Ballantine Books","29.99",10,"General","2025-09-08T08:05:13.992Z","2025-09-08T08:05:13.992Z","http://images.amazon.com/images/P/0345378490.01.LZZZZZZZ.jpg"
210,"Protect and Defend","Richard North Patterson","Ballantine Books","29.99",10,"General","2025-09-08T08:05:13.995Z","2025-09-08T08:05:13.995Z","http://images.amazon.com/images/P/0345404793.01.LZZZZZZZ.jpg"
211,"The Tall Pine Polka","Lorna Landvik","Ballantine Books","29.99",10,"General","2025-09-08T08:05:13.997Z","2025-09-08T08:05:13.997Z","http://images.amazon.com/images/P/0345433173.01.LZZZZZZZ.jpg"
